spg,n_atoms,wps,count
63,40,2-2-2-5-5-5-7,1
63,40,2-2-5-5-5-5-5-5,1
63,44,0-1-1-5-6-7,23
63,44,2-2-2-2-5-5-5,12
63,44,1-1-2-2-3-5,5
63,44,2-2-2-2-5-5-6,4
63,44,0-1-3-5-5-6,1
63,44,0-2-5-5-5-5-6,1
63,44,0-2-5-5-5-5-7,4
63,44,0-1-1-5-5-5,1
63,44,0-1-5-5-5-6-7,3
63,44,1-2-2-3-5-5-6,1
63,44,2-2-2-2-5-5-7,1
63,48,0-1-2-3-4,1
63,48,1-1-1-3-3-5-5,2
63,48,0-3-5-5-5-5-5-5,1
63,48,1-2-2-2-3-5-6,2
63,48,1-1-2-3-3-5-7,1
63,48,0-1-1-3-5-5,4
63,48,1-2-2-2-3-5-7,3
63,48,0-1-2-3-5-5,2
63,48,0-1-2-4-5-6,2
63,48,0-1-5-5-5-5-5-5,2
63,48,0-2-2-5-5-5-7,3
63,48,0-2-5-5-5-5-5-6,1
63,48,1-1-1-1-3-5-5,2
63,48,0-1-2-2-5-5,1
63,48,1-1-3-3-3-5-5,1
63,48,0-0-5-5-5-5,1
63,48,0-2-2-5-5-5-6,1
63,52,0-1-2-3-5-5-5,1
63,52,1-1-2-2-3-4-5,16
63,52,0-2-2-5-5-5-5-5,1
63,52,2-2-2-2-2-2-5,1
63,56,1-1-1-2-2-2-5-5,1
63,56,1-1-1-1-1-5-5-5-5,1
63,56,0-1-1-2-3-5-5,1
63,56,0-1-1-2-3-5-7,31
63,56,2-2-2-2-2-5-5-5-5,1
63,56,0-1-1-2-5-5-5-7,1
63,56,2-2-2-2-2-5-5-5-7,1
63,56,0-2-2-2-5-5-5-7,1
63,60,0-0-1-2-2-5,1
63,60,0-1-1-3-5-5-5-5-5,1
63,60,0-1-1-2-3-5-5-7,1
63,60,2-2-2-2-2-2-2-5,1
63,60,0-1-1-2-2-5-5-5,1
63,64,2-2-2-2-5-5-5-5-5-5-6-7,1
63,72,0-1-1-1-2-2-3-5-5,2
63,76,0-1-1-1-2-2-4-5-5-6,1
63,76,0-0-0-1-2-2-5,1
63,76,0-2-2-2-2-2-4-5-5-5,1
63,84,0-0-1-1-1-2-2-2-5,1
63,84,2-2-2-2-2-2-2-2-5-5-5-5-7,1
63,152,0-0-0-0-0-1-1-1-1-2-2-2-2-5-5,1
64,8,1,19
64,12,1-6,7
64,16,1-1,2
64,16,1-2,2
64,16,1-3,7
64,20,1-2-6,5
64,24,1-1-2,9
64,24,1-2-3,5
64,24,1-1-3,1
64,24,1-1-1,1
64,24,0-1,1
64,28,1-2-3-6,5
64,28,1-1-2-6,5
64,28,1-1-1-6,4
64,28,1-3-3-6,6
64,32,1-1-1-2,5
64,32,1-1-2-3,1
64,32,0-1-3,4
64,32,1-2-3-3,2
64,36,1-1-2-2-6,10
64,36,0-1-3-6,19
64,36,1-2-3-3-6,4
64,36,0-1-3-5,2
64,36,1-2-3-3-5,1
64,36,0-2-3-5,2
64,40,0-1-1-1,1
64,40,1-1-1-1-1,1
64,40,1-1-1-2-2,1
64,44,0-1-2-3-6,33
64,44,0-1-3-3-6,1
64,44,0-1-3-3-5,1
64,48,1-1-2-2-3-3,3
64,48,1-1-1-1-1-2,7
64,48,1-1-1-2-2-2,2
64,48,0-0-1-3,4
64,48,0-1-1-1-2,2
64,48,0-1-1-2-3,1
64,48,0-1-3-3-3,1
64,48,1-1-1-2-2-3,2
64,48,0-1-1-1-3,1
64,52,0-1-1-1-1-5,2
64,52,0-1-1-1-2-6,3
64,52,0-1-1-1-1-6,1
64,56,0-1-1-1-1-1,2
64,56,0-1-1-2-2-3,1
64,56,0-1-1-1-3-3,1
64,56,0-0-1-1-3,2
64,68,0-1-1-1-1-1-2-6,2
64,72,0-0-1-1-1-3-3,2
64,80,0-0-0-1-1-1-2,1
64,80,0-0-0-1-1-2-3,4
64,80,0-0-1-1-1-2-2-3,1
64,84,0-0-0-1-1-2-3-5,1
64,88,0-0-0-1-1-2-4-5-6,1
64,88,0-0-0-0-1-1-3,1
64,96,0-0-1-1-1-1-1-2-3-4,1
64,108,0-0-1-1-1-1-1-1-1-1-2-6,1
64,184,0-0-0-0-0-0-0-0-1-1-1-2-3-3-3,1
65,2,16,1
65,2,17,1
65,4,15-17,21
65,4,9,2
65,6,8-17,5
65,6,10-17,3
65,6,8-16,2
65,6,9-17,1
65,6,9-16,1
65,8,13-14-15,34
65,8,6-15-17,2
65,8,6-14-17,8
65,8,8-16-17,1
65,8,9-15-16,1
65,8,8-11,2
65,8,9-15-17,1
65,8,12-16-17,3
65,8,8-15-16,1
65,8,8-9,1
65,8,9-10,2
65,8,8-15-17,2
65,10,8-9-17,17
65,10,9-10-17,5
65,10,8-9-15,1
65,10,9-10-16,2
65,10,11-12-15,1
65,10,8-9-14,1
65,10,8-9-16,1
65,10,9-10-14,1
65,12,8-13-15-17,16
65,12,8-11-15-17,32
65,12,8-8-9,3
65,12,8-9-15-17,11
65,12,9-12-15-17,58
65,12,8-13-16-17,4
65,12,9-12-14-16,16
65,12,8-11-13,1
65,12,9-10-15-17,33
65,12,8-11-14-16,16
65,12,8-8-16-17,5
65,12,9-9-14-16,4
65,12,9-10-14-16,4
65,12,9-12-16-17,1
65,12,8-9-14-16,5
65,12,8-8-15-17,1
65,12,8-9-9,1
65,12,3-9,1
65,12,8-13-14-16,1
65,14,8-8-9-15,2
65,14,9-10-12-17,13
65,14,7-8-9-14,1
65,14,9-12-15-16-17,1
65,14,8-11-13-14,1
65,14,8-9-9-17,1
65,14,8-9-14-16-17,1
65,14,8-8-9-17,5
65,16,8-9-12-15-17,1
65,16,9-10-12-16-17,11
65,16,8-10-13-16-17,6
65,16,1-2,1
65,16,4-13-14-17,1
65,16,8-8-9-14-16,2
65,16,8-10-11-13,1
65,16,4-9-14-17,2
65,16,8-11-13-14-15,2
65,16,2-9-14-16,1
65,16,4-5,3
65,16,8-9-12-16-17,2
65,16,4-8-8,1
65,16,8-9-9-14-16,1
65,16,8-8-8-8,1
65,16,2-9-16-17,1
65,18,8-8-9-9-17,2
65,18,2-8-9-17,1
65,18,8-8-9-9-15,3
65,18,8-9-13-14-16-17,1
65,18,1-9-11-15,1
65,20,5-8-9-15-17,3
65,20,8-9-12-13-15-17,2
65,20,1-8-9-15-17,2
65,20,8-8-9-9-9,7
65,20,2-8-12-16-17,5
65,20,9-11-12-13-14-15,1
65,20,8-8-9-9-15-17,2
65,20,8-8-9-9-14-16,2
65,20,4-8-13-14-16,1
65,22,2-8-9-14-16-17,6
65,22,1-9-10-11-14,4
65,22,8-8-8-9-9-17,5
65,22,2-8-12-15-16-17,2
65,24,8-8-9-9-14-15-16-17,1
65,24,8-8-8-9-9-15-17,2
65,24,4-7-12-13-15-16,2
65,24,1-8-9-10-11,13
65,24,2-8-8-12-16-17,1
65,24,8-8-9-9-9-15-17,5
65,24,5-6-8-9-14-17,9
65,24,1-8-8-13-16-17,2
65,24,8-8-8-9-9-14-16,1
65,26,8-8-8-9-9-9-17,1
65,26,8-8-9-9-9-9-15,1
65,26,3-8-8-9-9-14,2
65,26,3-5-8-9-16,1
65,26,5-6-7-8-9-17,3
65,26,5-6-7-8-9-14,1
65,28,3-8-8-9-9-14-16,1
65,28,3-5-8-9-15-16,5
65,28,8-8-8-9-9-9-15-17,2
65,28,3-8-8-9-9-15-17,6
65,28,2-2-8-10-16-17,1
65,28,1-9-9-10-11-12,1
65,28,1-2-8-11-14-16,1
65,28,1-2-9-10-14-16,1
65,30,8-8-9-9-9-9-9-14,1
65,30,1-8-9-9-12-15-16-17,1
65,32,8-8-8-8-9-9-9-15-17,1
65,32,1-2-9-9-11-14-15,1
65,34,3-4-6-7-8-11-15,2
65,36,3-4-6-7-9-10-15-17,4
65,36,8-8-8-8-9-9-9-9-14-16,1
65,36,2-8-8-8-8-9-11-14-16,1
65,36,2-8-8-8-8-9-11-15-17,2
65,36,3-4-6-7-8-11-15-17,1
65,38,0-8-9-11-12-14-15-17,1
65,38,0-8-9-11-12-14-15-16,1
65,40,3-5-6-7-8-9-10-11,2
65,40,1-8-9-9-9-11-13-14-15-16-17,1
65,40,1-1-5-8-9-10-11,2
65,40,1-1-9-9-11-11-13-14-15,1
65,42,2-2-8-9-10-10-12-13-17,1
65,44,3-4-5-8-9-10-11-12,1
65,46,1-1-2-8-9-10-12-15-16-17,1
65,46,0-8-8-8-9-9-9-14-16-17,1
65,48,3-5-8-8-9-9-9-11-12-14-15,4
65,50,1-1-8-8-9-9-9-9-12-15-16-17,2
65,50,1-2-2-8-8-8-9-9-10-17,1
65,50,2-2-8-8-8-8-9-9-13-14-15-17,2
65,52,1-2-2-8-8-9-9-12-13-14-15,1
65,52,3-4-5-5-6-7-11-13-14-15,1
65,56,0-0-2-8-10-10-16-17,1
66,24,1-2-10-11,2
66,28,1-1-2-11,13
66,28,0-7-8-9,1
66,28,1-1-2-12,1
66,40,1-1-5-6-7-12,1
66,44,1-1-2-5-6-8,1
66,48,1-1-1-5-5-7-8,1
66,116,0-0-0-1-1-1-1-1-1-2-5-11,1
66,116,0-0-0-1-1-1-1-1-1-2-5-12,1
67,4,8,1
67,8,8-12,1
67,8,2,2
67,16,2-8-8,1
67,16,8-8-13-14,1
67,16,2-8-14,1
67,16,8-9-12-13,2
67,20,2-8-13-14,3
67,20,2-2-8,1
67,24,1-2-8-14,1
67,28,2-8-8-10-13-14,1
67,28,2-8-8-9-13-14,1
67,32,0-8-8-10-13,2
67,32,0-2-8-14,5
67,32,0-8-8-9-14,1
67,32,0-2-8-10,1
67,32,2-5-8-9-12-13,1
67,40,0-1-2-8-13,1
67,44,0-1-2-8-8-13,1
67,44,0-2-2-8-10-14,5
67,48,0-2-2-8-10-12-13,3
67,56,0-0-1-2-8-13,1
67,56,1-1-2-2-8-8-10-11-13-14,1
68,20,0-7,9
68,28,0-3-7,3
68,44,0-0-3-7,1
68,48,0-3-3-3-7-8,1
68,48,0-1-2-4-6,1
68,60,0-0-3-3-3-8,1
69,4,15,2
69,8,7,1
69,8,14-15,4
69,8,8,2
69,12,7-15,12
69,12,7-14,2
69,16,7-8,2
69,16,10-14-15,2
69,20,7-7-15,10
69,20,7-7-14,1
69,20,2-15,1
69,24,7-8-10,4
69,28,7-7-11-15,2
69,32,3-7-8,1
69,32,7-8-9-10,1
69,36,3-7-11-15,2
69,36,7-8-9-10-15,1
69,40,7-8-9-10-14-15,1
69,40,2-7-8-10,3
69,44,3-7-10-11-14,4
69,48,2-7-7-8-10,4
69,52,3-3-11-12-15,3
69,60,0-7-8-10-14,1
69,64,2-3-8-9-10-11,1
69,68,3-6-7-7-8-10-14,3
69,68,2-3-7-8-10-13-14,1
69,76,2-3-7-9-10-11-12-14,1
69,96,0-2-3-7-8-9-10,2
69,100,2-3-3-6-7-7-8-12-14,1
69,100,2-3-3-6-7-7-8-12-15,1
69,108,2-2-3-6-7-7-9-11-13-15,1
69,120,0-1-2-3-7-11-12-13-14-15,1
70,8,7,1
70,16,2,2
70,24,2-7,4
70,24,2-6,2
70,32,1-2,1
70,40,1-2-7,13
70,40,1-2-6,4
70,40,2-5-7,1
70,48,1-1-2,7
70,48,1-2-4,4
70,48,1-3-4,1
70,48,0-4,3
70,48,1-2-5,2
70,48,0-6-7,2
70,56,0-1-6,6
70,56,0-5-6,1
70,56,0-1-7,2
70,56,0-2-7,6
70,56,0-2-6,4
70,64,0-4-5,1
70,64,0-1-6-7,20
70,64,0-1-3,2
70,72,0-1-1-7,3
70,72,1-1-2-4-6,1
70,72,0-1-1-6,2
70,80,0-1-1-3,10
70,80,0-1-1-2,1
70,88,0-1-2-2-6,1
70,88,0-0-1-6,2
70,88,0-1-1-2-7,2
70,88,0-0-2-6,1
70,88,0-0-2-7,2
70,96,0-1-1-2-5,1
70,96,0-1-1-1-3,3
70,96,0-1-1-2-6-7,2
70,104,1-2-2-3-3-4-7,1
70,104,0-0-1-5-6,1
70,112,0-0-1-1-2,1
70,112,0-1-1-1-2-6-7,1
70,128,0-0-0-0,1
70,144,0-0-0-1-2-3,1
70,224,0-0-0-0-0-0-1-6-7,4
70,224,0-0-0-0-0-0-2-6-7,2
71,2,14,1
71,6,5-12,1
71,6,6-14,12
71,6,7-14,1
71,6,6-11,1
71,6,8-14,1
71,8,5-8,2
71,8,10-13-14,64
71,8,6-12-14,224
71,8,8-11-14,22
71,8,6-11-13,2
71,8,6-8,2
71,8,5-12-14,4
71,8,9-11-12,4
71,8,7-12-13,1
71,8,5-11-13,1
71,8,5-11-14,16
71,8,5-13-14,3
71,8,6-12-13,1
71,8,6-7,1
71,10,5-6-11,10
71,10,5-7-14,58
71,10,6-6-14,3
71,10,5-6-14,11
71,10,6-7-14,1
71,10,5-6-12,1
71,10,6-11-13-14,3
71,10,5-6-13,12
71,10,3-14,2
71,10,6-6-12,3
71,12,5-6-7,9
71,12,6-6-11-14,15
71,12,3-11-14,5
71,12,5-5-11-14,5
71,12,6-7-11-14,10
71,12,5-6-11-14,20
71,12,5-6-8,6
71,12,5-6-11-13,1
71,14,6-7-11-12-14,36
71,14,5-6-6-13,11
71,14,6-7-8-13,3
71,14,3-6-14,1
71,14,6-6-11-12-13,1
71,14,5-5-6-14,2
71,14,5-8-12-13-14,1
71,14,6-6-11-13-14,3
71,14,5-7-8-14,3
71,14,5-7-9-14,1
71,16,3-5-12-14,4
71,16,5-6-8-10,1
71,16,3-6-11-13,5
71,16,5-6-6-12-14,1
71,16,3-5-11-14,3
71,16,3-5-8,1
71,16,3-6-12-14,1
71,16,5-5-6-6,2
71,18,3-6-7-11,5
71,18,3-5-12-13-14,2
71,18,2-7-8-14,1
71,18,3-5-7-14,6
71,18,3-5-11-12-14,5
71,18,3-6-7-14,11
71,18,3-5-6-12,1
71,18,3-5-6-11,1
71,18,3-6-11-13-14,3
71,18,3-5-6-14,2
71,20,2-5-7-8,2
71,20,1-5-6-13-14,1
71,20,5-5-6-6-11-14,3
71,20,3-6-7-11-14,1
71,20,3-5-8-12-13,1
71,20,2-7-8-12-14,1
71,20,2-6-7-8,2
71,20,1-5-6-12-14,4
71,20,1-5-6-10,1
71,20,5-6-6-6-11-14,1
71,22,5-5-5-6-6-14,2
71,22,5-5-6-6-6-14,1
71,22,3-5-6-7-14,16
71,22,3-5-6-7-11,20
71,22,3-5-6-8-13,2
71,22,3-6-6-8-13,2
71,24,5-5-6-6-6-12-14,1
71,26,5-5-6-6-6-11-13-14,1
71,26,4-5-6-7-8-14,22
71,26,3-5-6-6-6-12,2
71,28,3-3-6-7-11-14,8
71,28,1-4-5-6-11-14,3
71,28,3-3-6-8-12-13,5
71,28,3-5-5-6-6-12-14,1
71,30,3-3-5-6-7-14,1
71,30,3-3-6-6-7-14,1
71,32,3-3-5-5-6-7,1
71,32,3-3-5-5-6-8,11
71,32,3-3-6-6-8-12-13,1
71,32,3-3-5-6-6-8,1
71,34,4-5-6-7-8-9-10-14,1
71,36,1-2-3-6-7-11-13,5
71,36,1-2-3-4-11-13,1
71,36,1-2-3-5-8-12-14,12
71,40,0-3-5-6-9-10,1
71,40,1-2-3-4-11-12-13-14,6
71,40,2-3-3-4-6-10,1
71,44,3-3-3-5-5-6-8-12-13,1
71,44,3-3-4-5-6-6-9-10,1
71,48,3-3-3-3-5-6-6-11-14,1
71,48,3-3-3-3-5-5-6-11-14,1
71,52,5-5-5-5-5-5-6-6-6-6-6-6-12-13,1
71,54,3-3-3-3-5-5-6-7-8-14,1
71,56,3-3-3-3-5-6-6-7-8-11-13,1
71,58,2-2-2-3-3-5-6-7-8-11,1
71,60,2-2-2-3-3-5-6-7-8-12-13,1
71,66,0-2-3-3-3-6-7-9-10-14,3
71,86,3-3-3-3-3-3-3-5-5-6-6-7-8-8-14,1
72,12,1-10,8
72,12,1-8,1
72,16,1-8-9,2
72,20,1-1-9,9
72,20,1-1-10,20
72,24,1-1-9-10,11
72,24,1-4-8-9,6
72,24,1-6-8-9,2
72,24,1-1-1,1
72,24,1-4-9-10,1
72,28,1-1-1-10,6
72,28,1-1-4-9,1
72,32,1-1-1-1,1
72,32,1-1-4-9-10,1
72,36,0-1-4-10,1
72,36,0-1-4-9,5
72,36,0-1-1-10,1
72,36,1-1-1-4-9,1
72,40,1-1-1-4-9-10,24
72,40,1-1-1-4-5,1
72,44,1-1-1-1-4-10,3
72,44,0-1-2-6-10,1
72,48,0-1-1-1-9-10,3
72,48,0-0-1-1,1
72,56,0-0-1-1-7-10,1
72,56,0-0-1-4-7-10,1
72,56,0-0-1-4-8-9,2
72,56,0-0-1-1-9-10,10
72,56,0-0-1-1-8-9,1
72,60,0-1-1-1-1-4-10,1
72,96,0-0-0-0-1-1-1-1,1
73,64,0-0-1-1-2-3,1
73,104,0-0-0-0-0-1-2-2,2
74,4,5,7
74,8,5-5,2
74,8,5-8,1
74,8,5-9,1
74,12,2-5,69
74,12,5-6-8,25
74,12,5-7-9,2
74,12,5-5-5,7
74,12,5-7-8,22
74,12,5-6-9,2
74,12,5-5-8,2
74,16,3-5-9,1
74,16,5-5-5-5,1
74,16,3-5-8,1
74,20,3-5-5-9,9
74,20,3-5-5-8,5
74,20,2-5-5-8,6
74,20,2-5-7-9,1
74,24,1-2-5-7,6
74,24,1-2-5-8,5
74,24,3-5-5-5-7,3
74,24,1-2-5-6,10
74,24,3-5-5-5-6,4
74,24,1-2-5-5,4
74,24,1-2-6-9,2
74,24,1-2-7-8,3
74,24,2-4-5-7,4
74,24,1-2-6-8,1
74,24,3-5-5-6-9,1
74,24,2-4-5-6,4
74,28,1-2-5-7-8,68
74,28,1-2-5-7-9,29
74,28,1-2-5-6-8,57
74,28,1-2-6-7-8,1
74,28,1-2-6-8-9,2
74,28,1-2-6-7-9,4
74,28,1-2-5-6-9,15
74,28,1-2-7-8-9,3
74,32,1-2-6-7-8-9,9
74,32,0-5-5-6-9,1
74,32,1-2-5-7-8-9,1
74,32,1-2-5-5-6-9,1
74,36,0-2-5-5-6,2
74,36,0-5-5-5-7-9,3
74,36,0-5-5-7-8-9,2
74,36,0-5-5-5-6-9,3
74,36,0-5-5-5-6-8,2
74,36,0-5-5-5-7-8,3
74,36,0-2-5-7-9,1
74,40,0-5-5-5-6-7-9,1
74,40,0-5-5-5-6-8-9,1
74,40,0-5-5-5-7-8-9,1
74,44,0-2-5-6-7-8-9,25
74,44,0-1-2-2-5,1
74,44,0-2-2-5-6-9,1
74,44,0-5-5-5-6-7-8-9,43
74,48,0-2-2-3-5-6,1
74,52,0-0-2-5-6-8,2
74,52,0-0-2-5-7-9,1
74,56,0-2-2-3-5-5-5-9,4
74,56,0-1-2-5-5-6-7-8-9,3
74,60,0-0-2-2-2-5,1
74,64,0-0-2-2-2-5-7,2
74,64,0-0-1-2-2-2,1
74,64,0-0-2-2-2-5-5,1
74,80,0-0-1-2-2-3-5-5-5-5,2
74,144,0-0-0-0-0-1-1-1-2-2-3-4-5-5,1
75,26,0-0-0-0-0-1-2-2-3-3,3
76,16,0-0-0-0,2
76,20,0-0-0-0-0,6
76,24,0-0-0-0-0-0,1
76,28,0-0-0-0-0-0-0,4
76,32,0-0-0-0-0-0-0-0,1
77,16,0-0-1-1-2-3,1
77,22,0-0-0-0-0-1,2
78,16,0-0-0-0,1
79,12,0-2-2,36
79,18,0-0-2,2
79,20,0-0-2-2,2
79,28,0-0-0-2-2,1
79,32,0-0-1-1-2-2-2-2,1
79,36,0-0-0-1-2-2-2-2,1
79,40,0-0-0-0-1-2-2,1
79,48,0-0-0-0-0-0,1
79,56,0-0-0-0-0-0-0,1
79,70,0-0-0-0-0-0-0-0-2-2-2,1
81,9,0-0-6,1
81,14,0-0-1-4-5-6-7,1
81,15,0-0-1-1-5-6-7,2
81,16,0-0-0-1-6-7,1
81,16,0-0-1-1-4-5-6-7,2
81,22,0-0-0-0-0-4-7,1
81,22,0-0-0-0-0-1,2
81,24,0-0-0-0-0-1-4-6,1
81,24,0-0-0-0-1-1-4-5-6-7,1
82,12,0-3-6,31
82,12,0-4-6,25
82,12,0-3-5,3
82,12,0-4-5,2
82,14,0-3-5-6,48
82,14,0-3-4-6,4
82,14,0-4-5-6,3
82,14,0-3-4-5,9
82,16,0-3-4-5-6,23
82,18,0-0-5,1
82,18,0-0-6,1
82,20,0-2-3-4-5-6,1
82,22,0-0-3-4-5,3
82,22,0-0-3-5-6,1
82,22,0-0-2-6,1
82,24,0-0-3-4-5-6,14
82,26,0-0-2-3-4-6,4
82,28,0-0-0-3-6,5
82,28,0-0-0-3-5,2
82,28,0-0-0-4-6,5
82,28,0-0-0-4-5,2
82,32,0-0-0-0,25
82,32,0-0-0-1-3-6,2
82,32,0-0-0-2-5-6,1
82,34,0-0-0-0-5,1
82,38,0-0-0-0-2-4,1
82,38,0-0-0-0-1-6,1
82,42,0-0-0-0-0-5,1
82,46,0-0-0-0-0-3-4-6,7
82,48,0-0-0-0-0-0,2
82,54,0-0-0-0-0-1-2-4-5-6,1
82,54,0-0-0-0-0-0-3-4-6,3
82,56,0-0-0-0-0-0-0,2
82,56,0-0-0-0-0-0-2-3-6,2
82,60,0-0-0-0-0-0-0-5-6,5
82,70,0-0-0-0-0-0-0-0-4-5-6,1
82,104,0-0-0-0-0-0-0-0-0-0-0-0-3-4-5-6,1
82,128,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
83,8,1-7-9-11,1
83,10,1-2-9-11,1
83,10,1-2-8-11,1
83,19,1-2-3-4-5-8-10-11,1
83,20,1-1-2-2-6-8-11,2
83,20,1-1-2-2-6-9-11,1
83,23,1-1-2-2-2-8-10-11,1
83,24,1-1-2-2-2-6-9-11,1
83,25,1-1-1-2-2-6-8-9-11,1
83,25,1-1-2-2-2-7-8-10-11,1
84,4,1,1
84,12,1-1-1,1
84,16,0-1-6-8,3
84,16,0-1-5-10,2
84,16,0-1-6-7,1
84,18,0-1-1-6,7
84,18,1-1-1-1-7,1
84,20,0-1-1-8-9,1
84,24,0-1-1-1-6-7,1
84,28,0-1-1-1-1-2,1
84,30,0-0-0-1-6,1
84,34,0-0-1-1-2-4-5,1
85,14,0-4-4-5,13
85,14,0-4-4-6,1
85,20,0-0-4-4,1
85,24,0-0-4-4-4-6,4
85,26,0-0-0-5,1
85,28,0-0-0-4-5,5
85,28,0-0-0-4-6,2
85,28,0-0-0-4-4,1
85,32,0-0-0-4-4-4-4,1
85,32,0-0-0-4-4-5-6,1
85,34,0-0-0-0-4,1
85,42,0-0-0-0-4-4-4-5-6,1
85,50,0-0-0-0-0-0-4,1
86,18,0-0-5,5
86,18,0-0-6,3
86,32,0-0-0-0,2
86,48,0-0-0-0-0-4-5-6,1
86,58,0-0-0-0-0-0-2-2-5,2
87,10,1-8,21
87,12,1-7-8,5
87,14,1-5-8,2
87,14,1-5-7,1
87,18,1-1-8,22
87,18,1-4-5-8,2
87,18,1-4-6-8,1
87,18,1-1-7,4
87,20,1-1-7-8,10
87,20,1-4-5-7-8,43
87,24,1-1-1,3
87,26,1-1-1-8,5
87,26,1-1-1-7,9
87,26,1-1-4-4-8,1
87,28,1-1-1-4,1
87,30,1-1-1-5-8,1
87,30,0-1-5-8,3
87,30,0-1-5-7,1
87,32,0-1-5-7-8,1
87,32,0-1-4-7-8,2
87,32,1-1-1-4-5,2
87,32,0-1-4-5,1
87,34,0-1-4-5-8,2
87,36,0-1-4-4-6,1
87,40,0-1-1-4-5,1
87,42,0-1-1-1-8,1
87,44,0-0-4-4-6,3
87,50,0-0-1-4-5-8,2
87,56,0-0-1-4-4-5-7-8,1
87,58,0-0-1-4-4-4-5-8,1
87,60,0-0-1-1-4-5-6,1
87,72,0-0-1-1-1-1-5-7-8,1
87,72,0-0-0-1-1-4-7-8,1
87,76,0-0-0-1-1-1-4,1
87,76,0-0-1-1-1-1-1-7-8,2
87,96,0-0-0-0-1-1-4-4-5-7-8,2
88,20,0-4,1
88,24,0-4-5,78
88,28,0-2-5,11
88,28,0-3-4,7
88,32,0-0,3
88,32,0-2-3,2
88,40,0-0-4-5,8
88,56,0-0-0-4-5,1
88,80,0-0-0-0-0,1
88,88,0-0-0-0-1-1-4-5,1
88,96,0-0-0-0-0-0,1
89,16,0-10-11-12-13-14-15,1
90,18,0-4-4-4-5-6,2
91,28,0-0-1-2-3,7
92,8,0,4
92,12,1-1-1,6
92,12,0-1,8
92,16,0-1-1,3
92,16,0-0,2
92,20,0-0-1,4
92,24,0-0-0,2
92,24,0-0-1-1,1
92,28,0-0-0-1,1
92,36,0-0-0-0-1,6
92,40,0-0-0-0-1-1,1
92,44,0-0-0-0-0-1,2
92,56,0-0-0-0-0-0-1-1,1
92,72,0-0-0-0-0-0-0-0-1-1,1
92,80,0-0-0-0-0-0-0-0-0-1-1,1
94,18,0-1-3-5,1
94,20,0-1-3-5-6,1
95,28,0-0-1-2-3,34
96,12,0-1,5
96,20,0-0-1,1
96,28,0-0-1-1-1,2
96,28,0-0-0-1,4
96,44,0-0-0-0-0-1,1
96,48,0-0-0-0-1-1-1-1,1
97,12,1-9-10,13
97,14,1-8-10,1
97,14,1-8-9,2
97,16,1-8-9-10,2
97,32,0-1-8-9-10,1
97,62,0-0-0-1-8-10,1
98,12,1-6,1
98,16,1-5-6,2
98,48,0-1-2-4-4,1
99,2,5-5,1
99,2,5-6,11
99,2,6-6,98
99,3,5-5-6,1
99,3,6-6-6,1038
99,4,5-5-6-6,1714
99,4,4-5-6,2
99,4,4-6-6,1
99,5,4-5-6-6,17
99,5,4-5-5-6,14
99,6,4-5-5-6-6,9
99,6,5-5-5-6-6-6,5
99,7,5-5-5-6-6-6-6,1
99,7,4-4-5-6-6,1
99,8,4-4-5-5-6-6,9
99,8,4-5-5-5-6-6-6,1
99,8,4-4-5-5-5-6,3
99,9,5-5-5-5-5-5-6-6-6,1
99,9,3-4-5-6-6,1
99,9,4-4-5-5-5-6-6,31
99,9,4-4-5-5-6-6-6,3
99,9,3-4-5-5-6,1
99,9,4-5-5-5-6-6-6-6,1
99,10,4-4-5-5-5-6-6-6,10
99,10,5-5-5-5-5-6-6-6-6-6,2
99,10,4-4-5-5-5-5-6-6,6
99,10,3-4-5-5-6-6,2
99,11,4-4-5-5-5-5-6-6-6,1
99,12,4-4-5-5-5-5-5-6-6-6,1
99,12,4-4-5-5-5-5-6-6-6-6,3
99,12,5-5-5-5-5-5-6-6-6-6-6-6,1
99,12,4-4-5-5-5-6-6-6-6-6,1
99,13,3-3-4-5-6-6,1
99,13,4-4-4-5-5-5-5-6-6-6,1
99,13,4-4-5-5-5-5-6-6-6-6-6,5
99,13,4-4-4-5-5-5-6-6-6-6,1
99,14,4-4-4-5-5-5-6-6-6-6-6,12
99,14,4-4-4-5-5-5-5-5-6-6-6,2
99,14,4-4-5-5-5-5-5-6-6-6-6-6,1
99,14,4-4-4-5-5-5-5-6-6-6-6,1
99,14,5-5-5-5-5-5-5-6-6-6-6-6-6-6,1
99,15,1-2-3-4-5,1
99,16,4-4-4-4-5-5-5-5-6-6-6-6,3
99,16,4-4-4-5-5-5-6-6-6-6-6-6-6,1
99,16,4-4-4-5-5-5-5-5-5-6-6-6-6,1
99,17,3-3-4-4-5-5-6-6-6,1
99,17,4-4-4-4-5-5-5-5-5-6-6-6-6,1
99,18,3-3-4-4-5-5-5-6-6-6,1
99,18,1-2-3-4-5-5-6-6,1
99,19,4-4-4-4-5-5-5-5-6-6-6-6-6-6-6,1
99,20,3-3-4-4-5-5-5-5-6-6-6-6,1
99,20,4-4-4-4-5-5-5-5-6-6-6-6-6-6-6-6,1
99,21,1-1-3-3-3-5,2
99,28,3-3-4-4-4-4-4-5-5-5-5-5-6-6-6-6-6,1
100,8,1-2-3,1
100,18,1-1-2-2-2-3-3,2
100,26,0-1-1-1-2-3-3,4
100,28,0-1-1-1-1-3-3,1
