spg,n_atoms,wps,count
2,28,0-0-0-0-0-0-0-0-0-0-0-0-0-4-6,3
2,28,0-0-0-0-0-0-0-0-0-0-0-0-0-4-7,5
2,28,0-0-0-0-0-0-0-0-0-0-0-0-0-4-8,4
2,28,0-0-0-0-0-0-0-0-0-0-0-0-0-5-6,1
2,28,0-0-0-0-0-0-0-0-0-0-0-0-0-5-7,6
2,28,0-0-0-0-0-0-0-0-0-0-0-0-0-5-8,3
2,28,0-0-0-0-0-0-0-0-0-0-0-0-0-6-7,5
2,28,0-0-0-0-0-0-0-0-0-0-0-0-0-6-8,10
2,28,0-0-0-0-0-0-0-0-0-0-0-0-0-7-8,3
2,28,0-0-0-0-0-0-0-0-0-0-0-0-1-2-5-8,5
2,28,0-0-0-0-0-0-0-0-0-0-0-0-1-3-6-8,8
2,28,0-0-0-0-0-0-0-0-0-0-0-0-2-3-4-8,1
2,28,0-0-0-0-0-0-0-0-0-0-0-0-2-4-5-7,5
2,28,0-0-0-0-0-0-0-0-0-0-0-0-2-6-7-8,3
2,28,0-0-0-0-0-0-0-0-0-0-0-0-3-4-6-7,2
2,28,0-0-0-0-0-0-0-0-0-0-0-0-3-5-7-8,1
2,28,0-0-0-0-0-0-0-0-0-0-0-0-5-6-7-8,1
2,28,0-0-0-0-0-0-0-0-0-0-0-1-2-3-4-6-8,2
2,28,0-0-0-0-0-0-0-0-0-0-0-1-2-3-5-6-8,4
2,28,0-0-0-0-0-0-0-0-0-0-0-1-2-4-5-6-7,4
2,28,0-0-0-0-0-0-0-0-0-0-0-1-2-4-5-7-8,1
2,28,0-0-0-0-0-0-0-0-0-0-0-1-3-4-5-6-7,7
2,28,0-0-0-0-0-0-0-0-0-0-0-1-3-4-6-7-8,1
2,28,0-0-0-0-0-0-0-0-0-0-0-2-3-4-5-6-7,13
2,28,0-0-0-0-0-0-0-0-0-0-0-2-3-4-5-7-8,1
2,28,0-0-0-0-0-0-0-0-0-0-0-2-3-4-6-7-8,6
2,28,0-0-0-0-0-0-0-0-0-0-1-2-3-4-5-6-7-8,6
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1,4
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2,1
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-0-3,4
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-0-4,1
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-0-5,7
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-0-6,4
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-0-7,2
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-0-8,9
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-1-4-7,1
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-1-5-8,1
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-8,1
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-2-5-8,1
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-3-4-6,1
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-3-5-8,1
2,29,0-0-0-0-0-0-0-0-0-0-0-0-0-3-6-8,1
2,29,0-0-0-0-0-0-0-0-0-0-0-0-2-3-4-7-8,1
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,78
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2,4
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-3,1
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-4,1
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-5,1
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-7,2
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-8,14
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-4,1
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-5,4
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-6,1
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-7,4
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-8,4
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-4,1
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-8,2
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-5,2
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-7,1
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-8,5
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-6,5
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-7,2
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-8,3
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-8,15
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-7-8,8
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-1-3-6-8,1
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-4-8,1
2,30,0-0-0-0-0-0-0-0-0-0-0-0-0-3-5-7-8,3
2,30,0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-5-6-8,2
2,30,0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-5-7-8,1
2,30,0-0-0-0-0-0-0-0-0-0-0-0-1-2-4-5-6-7,1
2,30,0-0-0-0-0-0-0-0-0-0-0-0-1-3-4-5-6-7,1
2,30,0-0-0-0-0-0-0-0-0-0-0-0-1-3-4-6-7-8,3
2,30,0-0-0-0-0-0-0-0-0-0-0-0-1-4-5-6-7-8,1
2,30,0-0-0-0-0-0-0-0-0-0-0-0-2-3-4-5-6-7,1
2,30,0-0-0-0-0-0-0-0-0-0-0-1-2-3-4-5-6-7-8,21
2,31,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1,4
2,31,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3,1
2,31,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6,2
2,31,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-8,9
2,31,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-8,2
2,31,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-5-8,2
2,31,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-4-7,1
2,31,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-4-8,1
2,31,0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-5-8,1
2,31,0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-7-8,2
2,31,0-0-0-0-0-0-0-0-0-0-0-0-0-1-4-5-6-7,2
2,31,0-0-0-0-0-0-0-0-0-0-0-0-0-2-5-6-7-8,1
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,56
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2,2
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-3,15
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-5,8
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-6,5
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-7,1
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-8,7
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3,3
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-4,5
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-5,9
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-6,2
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-7,11
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-8,10
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-4,15
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-5,2
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-6,3
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-7,1
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-8,7
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-5,11
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-7,6
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-8,4
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-6,4
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-7,1
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-8,6
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-7,12
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-8,13
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-7,8
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-4-6,1
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-5-8,16
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-3-4-5,26
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-3-6-8,14
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-4-7-8,10
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-5-6-7,8
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-4-8,13
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-5-6,13
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-4-5-7,9
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-6-7-8,24
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-4-6-7,10
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-5-7-8,1
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-5-6-8,9
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4-5-6,1
2,32,0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-4-6-7-8,1
2,32,0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4-5-6-7-8,54
2,33,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1,6
2,33,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2,1
2,33,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3,1
2,33,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5,2
2,33,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-8,10
2,33,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-3-7,1
2,33,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-7,1
2,33,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-4-5-6,1
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,76
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-4,1
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-5,1
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-8,10
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-5,2
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-8,1
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-5,2
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-6,1
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-8,2
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-6,1
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-7,3
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-7,1
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-8,2
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-7,2
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7-8,2
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-3-6-8,3
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-4-8,1
2,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-6-7-8,1
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1,5
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2,5
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3,1
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4,1
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5,3
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6,2
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7,1
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-8,6
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-8,1
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-4,5
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-4-7,2
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-5-8,1
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-4-7,2
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-6-7,1
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-6-7,1
2,35,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-7-8,1
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,110
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-5,2
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-8,2
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-4,1
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-6,1
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-5,1
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-6,1
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-8,4
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-7,2
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-6,1
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-8,1
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-7,2
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-3-6-8,14
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-5-6-7,1
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-4-8,4
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-5-6,1
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-4-5-7,2
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-5-7-8,1
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-5-7-8,2
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-5-6-7,1
2,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-5-6-8,1
2,37,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2,26
2,37,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3,4
2,37,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4,13
2,37,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5,1
2,37,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-8,8
2,37,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-6-7,1
2,37,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-6-8,1
2,37,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4-5-6-7,2
2,37,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4-6-7-8,1
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,83
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-8,1
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3,1
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-8,1
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-4,1
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-7,1
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-8,3
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-8,3
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-6,4
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-7,3
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-8,2
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-7,1
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7-8,1
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-4-6,1
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-5-6-7,1
2,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-5-6,6
2,39,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2,3
2,39,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3,1
2,39,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4,1
2,39,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-8,5
2,39,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-7,1
2,39,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-8,1
2,39,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-6-8,1
2,39,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-5-6,2
2,39,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-6-8,1
2,39,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-4-5-8,1
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,66
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2,3
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-4,2
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-5,1
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-6,2
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-8,11
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3,1
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-4,2
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-5,1
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-6,2
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-8,1
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-5,5
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-8,6
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-7,1
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-8,1
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-6,2
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-7,3
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-8,1
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-7,1
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7-8,1
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-7,2
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-3-6-8,1
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-5-6-7,3
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-4-8,2
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-5-6,2
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-4-5-8,1
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-5-6-7,1
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-5-6-8,2
2,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4-5-6-7-8,7
2,41,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2,1
2,41,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3,2
2,41,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4,1
2,41,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-8,9
2,41,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-4,1
2,41,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-7-8,7
2,41,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-6-7,1
2,41,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-5-7,1
2,41,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-7-8,1
2,41,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-4-7-8,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,60
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-3,2
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-4,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-5,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-8,2
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3,2
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-4,9
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-8,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-4,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-5,2
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-8,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-7,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-8,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-8,2
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7-8,2
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-8,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-4-6,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-4-8,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-5-6,2
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-3-4-6,2
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-5-7-8,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-5-8,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-7-8,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-5-7-8,2
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-4-5-7,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-4-6-7,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-5-6-7,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4-7-8,1
2,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-4-6-7-8,1
2,43,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1,1
2,43,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5,1
2,43,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7,1
2,43,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-8,2
2,43,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-4,1
2,43,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-6-8,1
2,43,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-7-8,1
2,43,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-4-7,1
2,43,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-4-8,1
2,43,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-5-8,1
2,43,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-6-8,1
2,43,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-4-5-6-7-8,1
2,44,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,72
2,44,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-8,1
2,44,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3,1
2,44,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-4,1
2,44,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-8,2
2,44,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-6,4
2,44,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5-8,3
2,44,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-8,2
2,44,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7-8,2
