spg,n_atoms,wps,count
35,24,1-1-1,2
35,24,1-1-1-1-1-1-1-2-3-3-4-4-5-5,1
35,24,0-0-0-1-1-2-2-3-4-5,1
35,24,1-1-1-1-1-1-1-1-2-2-3-4-5,1
35,24,0-0-0-1-2-3-3-4-4-5-5,1
35,24,1-1-2-2-4-4-5-5,6
35,24,0-0-1-1-1-1-1-2-3-4-5,12
35,24,0-1-1-1-1-1-2-2-3-3-4-5,2
35,24,0-0-1-1-1-1-2-3-4-4-5-5,2
35,24,1-1-3-3-4-4-5-5,1
35,24,1-1-2-2-3-4-5,1
35,26,0-0-0-1-1-1-1-1-3-4-5,2
35,26,0-0-1-1-1-1-1-1-1-2-3,2
35,26,0-0-0-1-1-1-1-1-2-4-5,2
35,26,0-0-1-1-1-1-1-1-2-3-4-5,2
35,26,1-1-3-3-4-4-4-5-5,2
35,28,1-1-1-4,1
35,28,1-2-3-5,12
35,28,1-1-1-5,4
35,28,1-1-2-2-3-3-4-5,2
35,30,0-1-1-1-3-4-4-5,1
35,32,1-2-3-4-5,17
35,32,3-3-4-4-5-5,1
35,32,1-1-2-2-3-3-5-5-5-5,1
35,32,1-1-1-5-5,1
35,32,0-0-1-2-3-4-5,1
35,32,1-1-3-3,2
35,32,1-1-1-2-2-2-4-4-5-5,2
35,32,1-1-3-4-5,1
35,32,1-1-2-2-3-3-4-4-5-5,4
35,32,0-0-1-1-2-2,1
35,32,1-1-1-4-5,1
35,36,1-1-2-2-3-3-4-4-4-5-5-5,2
35,36,1-1-1-2-2-2-4-4-4-5-5-5,18
35,36,0-1-1-1-1-1-2-4-5,6
35,36,0-1-2-2-2-2-2-4-5,6
35,36,1-1-1-2-2-2-3-4-4-5-5,1
35,36,1-1-1-1-4,2
35,36,1-1-1-1-5,1
35,40,1-1-3-3-4-5,6
35,40,1-1-1-1-1-1-1-1-4-4-5-5,4
35,40,2-2-2-2-2-2-2-2-4-4-5-5,4
35,40,4-4-4-4-4-4-4-4-4-4-5-5-5-5-5-5-5-5-5-5,4
35,40,0-0-1-1-1-2-2-2,3
35,40,1-1-1-1-1,6
35,40,0-1-1-4-5,1
35,40,0-1-3-4-5,4
35,40,1-2-3-3-4-5,1
35,40,1-1-1-1-4-5,3
35,40,1-1-2-2-3-3-3-3-4-4-5-5,2
35,40,1-1-2-2-2-2-3-3-4-4-5-5,1
35,40,1-1-1-1-2-2-2-2-3-3,1
35,42,0-0-1-1-1-2-2-2-4,1
35,44,0-1-1-4-5-5,5
35,44,0-1-2-2-5,3
35,44,1-1-1-1-1-5,4
35,44,0-1-3-4-4-5,1
35,48,1-1-3-3-4-4-5-5,11
35,48,0-0-1-1-1-2-2-2-3-4-5,48
35,48,0-0-1-1-1-1-1-2-3-5-5,1
35,48,0-0-1-2-2-2-2-2-3-5-5,1
35,48,1-1-1-2-2-2-3-3-3-5-5-5-5-5-5,1
35,48,1-1-1-1-1-4-5,5
35,48,0-1-1-2-2,12
35,48,1-1-1-1-4-4-5-5,6
35,48,0-1-1-3-4-5,1
35,50,0-0-1-1-1-1-1-1-3-4-4-5,1
35,52,0-0-1-1-1-2-2-2-3-3-4-5,3
35,52,1-1-1-1-3-3-3-3-4-4-4-4-4-4-5-5-5-5,1
35,52,1-1-1-1-2-2-5,1
35,52,1-1-3-3-4-4-5-5-5,2
35,56,1-1-1-1-1-1-1-1-1-1-1-1-4-4-5-5,4
35,56,2-2-2-2-2-2-2-2-2-2-2-2-4-4-5-5,4
35,56,1-1-2-2-3-3-4-5,1
35,56,1-1-2-2-3-3-4-4,4
35,56,1-1-1-1-1-1-4-5,2
35,56,0-0-1-2-4-5,2
35,56,1-1-1-1-2-2-4-5,5
35,60,0-0-0-0-1-1-1-2-2-2-4-5,2
35,60,0-0-1-1-1-1-1-1-1-1-1-2-4-5,6
35,60,0-0-1-2-2-2-2-2-2-2-2-2-4-5,6
35,60,1-1-1-1-1-2-2-2-2-2-4-4-4-4-4-5-5-5-5-5,6
35,64,0-0-1-1-3-4-5,4
35,64,1-1-2-2-3-3-4-4-5-5,12
35,64,0-0-2-3-4-4-5-5,1
35,68,1-1-1-2-2-2-4-4-4-5-5,1
35,72,1-1-1-2-2-2-4-4-4-5-5-5,5
35,72,0-1-1-1-1-1-2-4-5,3
35,78,0-0-1-1-1-1-1-1-1-1-1-1-1-3-3-4-4-4-5-5,1
35,78,0-0-0-0-1-1-2-2-2-2-2-3-3-4-4-4-5-5,1
35,80,0-0-0-0-1-1-1-1-1-1-1-1-1-2-3-5-5,1
35,80,0-0-0-0-1-2-2-2-2-2-2-2-2-2-3-5-5,1
35,84,0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-2-4-5,6
35,84,0-0-0-1-2-2-2-2-2-2-2-2-2-2-2-2-2-4-5,6
36,8,1-1,20
36,8,1,30
36,12,1-1-1,42
36,12,1-1,95
36,16,1-1,204
36,16,1-1-1-1,18
36,16,0-0-1-1-1-1,58
36,16,1-1-1-1-1-1-1-1,1
36,16,0-0-0-0,1
36,16,0-1-1,2
36,18,1-1-1,127
36,20,0-1-1-1,11
36,20,1-1-1-1-1,19
36,20,0-0-1,7
36,20,0-0-1-1-1-1-1-1,5
36,20,0-0-0-1-1-1-1,2
36,20,0-0-0-0-0,3
36,24,0-0-1-1,84
36,24,0-1-1-1-1,24
36,24,1-1-1,244
36,24,1-1-1-1-1-1,56
36,24,1-1-1-1,13
36,24,0-1,9
36,24,0-0-0-1-1-1-1-1-1,36
36,24,0-0-0-0-1-1-1-1,5
36,24,0-0-1-1-1-1-1-1-1-1,1
36,28,0-0-0-0-1-1-1-1-1-1,4
36,28,0-0-0-1-1-1-1-1-1-1-1,4
36,28,1-1-1-1-1-1-1,13
36,28,0-1-1-1-1-1,10
36,30,1-1-1-1-1,2
36,30,0-1-1-1,1
36,32,1-1-1-1,362
36,32,1-1-1-1-1-1-1-1,11
36,32,0-1-1,102
36,32,0-0-1-1-1-1,18
36,32,0-0-0-1-1,3
36,32,0-0-0-0-1-1-1-1-1-1-1-1,3
36,32,0-0-0-0-0-0-1-1-1-1,5
36,32,0-1-1-1-1-1-1,2
36,36,0-0-1-1-1-1-1,6
36,36,1-1-1-1-1-1-1-1-1,50
36,36,0-0-0-1-1-1,47
36,36,1-1-1-1-1-1,4
36,36,0-1-1-1-1,1
36,40,1-1-1-1-1,131
36,40,0-0-0-1-1-1-1,25
36,40,1-1-1-1-1-1-1-1-1-1,19
36,40,0-0-0-0-1-1,20
36,40,0-0-0-0-0-0-0-0-1-1-1-1,20
36,40,0-1-1-1,39
36,40,0-0-1,2
36,40,0-1-1-1-1-1-1-1-1,1
36,40,0-0-0-0-0-0-0-1-1-1-1-1-1,8
36,44,0-0-1-1-1-1-1-1-1,2
36,44,1-1-1-1-1-1-1-1-1-1-1,5
36,44,0-0-0-0-0-0-0-0-1-1-1-1-1-1,2
36,44,0-0-0-0-0-0-0-1-1-1-1-1-1-1-1,2
36,44,0-0-0-0-1-1-1,3
36,44,0-0-0-1-1-1-1-1,2
36,48,0-0-0-0-0-1-1,15
36,48,0-1-1-1-1,147
36,48,1-1-1-1-1-1,123
36,48,1-1-1-1-1-1-1-1-1-1-1-1,14
36,48,0-0-0-0-1-1-1-1,13
36,48,0-0-0-1-1-1-1-1-1,6
36,48,0-0-1-1,33
36,48,0-0-1-1-1-1,3
36,48,0-0-1-1-1-1-1-1-1-1,1
36,48,1-1-1-1-1-1-1-1,1
36,52,0-0-0-0-1-1-1-1-1,1
36,52,0-0-1-1-1-1-1-1-1-1-1,1
36,54,1-1-1-1-1-1-1-1-1,6
36,54,0-0-1-1-1-1-1,6
36,54,0-0-0-1-1-1,2
36,56,0-1-1-1-1-1,42
36,56,1-1-1-1-1-1-1,100
36,56,0-0-1-1-1,20
36,56,1-1-1-1-1-1-1-1-1-1-1-1-1-1,19
36,56,0-0-0-0-0-0-1-1,22
36,56,0-0-0-1-1-1-1-1-1-1-1,10
36,60,0-0-0-1-1-1-1-1-1-1-1-1,18
36,60,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,61
36,60,0-0-0-0-0-0-1-1-1,58
36,60,0-0-0-0-0-0-0-1,6
36,60,0-0-0-0-0-1-1-1-1-1,22
36,60,0-0-0-0-1-1-1-1-1-1-1,1
36,60,0-0-0-1-1-1-1,14
36,64,1-1-1-1-1-1-1-1,89
36,64,0-0-1-1-1-1,63
36,64,0-0-0-0-1-1-1-1-1-1-1-1,1
36,64,0-0-0-1-1,31
36,64,0-1-1-1-1-1-1,5
36,66,0-0-0-1-1-1-1-1,57
36,72,0-0-0-1-1-1,32
36,72,0-0-0-0-0-0-0-1-1-1-1,13
36,72,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,36
36,72,0-0-0-0-0-0-1-1-1-1-1-1,100
36,72,1-1-1-1-1-1-1-1-1,6
36,72,0-0-1-1-1-1-1,13
36,72,0-0-0-1-1-1-1-1-1-1-1-1-1-1-1,11
36,72,0-0-0-0-1-1-1-1,6
36,72,0-0-0-0-0-0-0-0-1-1,64
36,72,0-0-0-0-1,3
36,72,0-0-0-1-1-1-1-1-1,34
36,76,0-0-0-0-0-0-0-1-1-1-1-1,1
36,76,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,1
36,78,0-0-0-1-1-1-1-1-1-1,31
36,80,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,13
36,80,0-0-0-0-0-0-0-0-1-1-1-1,13
36,80,0-0-0-0-0-1-1-1-1-1-1-1-1-1-1,1
36,80,0-0-0-0-0-0-0-0-0-1-1,1
36,84,0-0-0-0-0-0-0-0-0-1-1-1,41
36,84,0-0-0-1-1-1-1-1-1-1-1,27
36,84,0-0-0-0-0-0-0-1-1-1-1-1-1-1,12
36,84,0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,9
36,84,0-0-0-0-0-0-0-0-1-1-1-1-1,9
36,90,0-0-0-0-0-1-1-1-1-1,24
36,90,0-0-0-0-1-1-1-1-1-1-1,5
36,90,0-0-0-1-1-1-1-1-1-1-1-1,9
36,90,0-0-0-0-0-0-1-1-1,1
36,96,0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1,15
36,96,0-0-0-0-0-0-0-0-0-0-1-1-1-1,15
36,96,0-0-0-0-1-1-1-1-1-1-1-1,1
36,96,0-0-0-0-0-0-0-0-1-1-1-1-1-1-1-1,10
36,96,0-0-0-0-0-0-0-0-0-1-1-1-1-1-1,3
36,96,0-0-0-0-0-0-0-0-0-0-0-1-1,2
36,100,0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,10
36,100,0-0-0-0-0-0-0-0-0-0-0-1-1-1,10
36,100,0-0-0-0-0-0-0-0-0-0-1-1-1-1-1,24
36,100,0-0-0-0-0-0-0-0-0-0-0-0-1,6
36,116,0-0-0-0-0-0-0-0-0-0-0-1-1-1-1-1-1-1,1
37,16,2-2-3-3,4
37,16,1-1,1
37,20,0-0-1,1
37,24,1-1-1,3
37,24,0-0-2-3,6
37,24,0-0-1-3,1
37,24,0-0-1-1,4
37,32,0-0-1-1-3-3,1
37,32,0-0-1-1-2-3,1
37,36,0-0-0-0-1,5
37,40,0-1-2-3,1
37,40,0-0-1,8
37,48,0-1-1-2-3,3
37,48,0-0-0-0-0-0,1
37,48,0-0-1-1,6
37,52,0-0-1-1-1-1-2-2-2-3-3,1
37,56,0-0-0-0-0-0-0,2
37,56,0-0-1-2-3,1
37,56,0-0-1-1-2,12
37,56,0-0-0-1,2
37,64,0-0-1-1-2-3,12
38,4,4-5,9
38,4,1-2,7
38,4,4-4-5-5,7
38,4,2-5-5,14
38,6,4-5,1061
38,6,4-4-5,5
38,6,2-5,4
38,6,3-5,1
38,6,4-5-5,3
38,6,3-4,4
38,6,1-5,3
38,6,5-5,148
38,6,0-2,266
38,6,3-3-5-5,266
38,6,2-2-2,267
38,6,2-2-5-5,272
38,6,5-5-5,3
38,6,2-4-4-5-5,3
38,6,1-2-5-5,3
38,6,1-2-4-4,3
38,6,1-4-4-5-5,3
38,6,1-2-2,3
38,6,4-4-5-5-5-5,3
38,6,2-5-5-5-5,5
38,6,1-1-2,2
38,6,4-4-4-4-5-5,2
38,6,0-1,1
38,6,3-3-4-4,1
38,8,1-4-5,33
38,8,2-2-4-4-4-4,39
38,8,1-1-5-5-5-5,39
38,8,4-5,51
38,8,1-2-4-4-5-5,520
38,8,4-4-5-5,29
38,8,2-4-5,3
38,8,3-4-5,18
38,8,2,1
38,8,5-5,1
38,8,1-5-5,17
38,9,4-4-5,72
38,9,4-5-5,10
38,9,3-4,7
38,9,2-5,1
38,9,5-5-5,848
38,10,1-4-4-5,5
38,10,1-4-5-5,9
38,10,1-2-4-4-4-4-5-5,17
38,10,1-1-2-4-4-5-5,17
38,10,2-4-4-5,4
38,10,1-2-4-4-5-5-5-5,1
38,10,1-2-2-4-4-5-5,1
38,12,0-4-5,3
38,12,3-4-5,76
38,12,1-2-4-5,24
38,12,3-3-4-5,18
38,12,1-2-5-5,6
38,12,2-4-4-4-5,11
38,12,4-4-4-5-5-5,28
38,12,3-4-4-5-5,6
38,12,1-2-4-4-4-4-5-5-5-5,10
38,12,1-1-2-2-4-4-5-5,10
38,12,1-1-2-4-4-4-4-5-5,20
38,12,4-4-5-5-5-5,1
38,12,1-4-5-5-5,7
38,12,1-5,7
38,12,4-4-5,7
38,12,4-4-5-5,39
38,12,3-3-3,5
38,12,1-2-3,2
38,12,2-5-5,27
38,12,1-2-2-4-4-4-4-5-5,8
38,12,1-1-2-4-4-5-5-5-5,8
38,12,3-5-5,18
38,12,0-1-1-1-1,5
38,12,1-1-3-3-4-4-4-4,5
38,12,2-2-3-3-5-5-5-5,9
38,12,0-2-2-2-2,9
38,12,0-3,3
38,12,0-0-0,1
38,12,3-3-3-3-3-3,1
38,12,2-2-2-2-2-2,1
38,14,4-4-4-4-5-5-5,3
38,14,1-2-5-5-5,1
38,14,3-3-3-5,1
38,14,1-2-4-4-5,2
38,14,4-4-4-5-5-5-5,1
38,15,3-4-5-5,3
38,16,1-2-4-4-5-5,364
38,16,1-2-3-4-5,34
38,16,0-3-4-5,34
38,16,4-4-5-5,159
38,16,4-4-4-4-5-5-5-5,15
38,16,2-4-4,35
38,16,2-2-4-4-4-4,1
38,16,0-1-2-3-3-4-4-5-5,18
38,16,1-1-1-2-2-2-4-4-5-5,18
38,16,3-3-3-3,1
38,16,1-1-2-4-5,1
38,16,1-2-2-4-5,1
38,16,1-1-2-2-4-4-4-4-5-5-5-5,72
38,16,3-3-4-4-5-5,72
38,16,3-4-5,32
38,16,3-3,4
38,16,1-5-5,5
38,16,3-3-3-4-5,5
38,16,2-4-4-5-5-5-5,1
38,16,1-4-5,1
38,16,4-4-4-5,1
38,16,1-2-3-3,16
38,16,0-4-4-5-5,16
38,18,1-2-2-4-4-5,196
38,18,1-1-2-4-5-5,22
38,18,4-4-4-4-4-5-5-5-5,11
38,18,1-2-2-4-5-5,4
38,18,3-3-3-3-4,14
38,18,3-3-4-5,40
38,18,1-2-4-5,53
38,18,1-2-3-3-5,3
38,18,3-3-3-3-5,19
38,18,3-4-4-5-5,22
38,18,1-4-5-5-5,41
38,18,1-1-2-4-4-5,5
38,18,3-3-3-4-4-5,4
38,18,4-4-4-4-4-4-5-5-5,4
38,18,1-2-3-3-4,1
38,18,0-1-3-4,3
38,18,3-3-3-4-4-4,3
38,18,1-1-1-2-5,2
38,18,0-1-3-5,2
38,18,1-1-1-5-5-5,2
38,18,2-2-2-5-5-5,5
38,18,3-3-3-5-5-5,2
38,18,5-5-5-5-5-5-5-5-5,2
38,18,2-2-2-2-5,3
38,18,0-2-3-5,3
38,18,3-3-3-4-5-5,2
38,18,4-4-4-5-5-5-5-5-5,2
38,20,1-2-2-4-4-5-5,7
38,20,1-2-5,16
38,20,4-4-5-5-5,16
38,20,1-2-3-3-4-5,11
38,20,0-3-4-4-5-5,11
38,20,0-4-4-4-5-5-5,9
38,20,2-4-4-5,5
38,20,1-5-5-5,5
38,20,3-3-4-4-4-5-5-5,1
38,20,3-3-3-4-4-5-5,2
38,20,1-2-3-4-4-5-5,5
38,20,1-1-2-4-4-5-5,1
38,20,4-4-4-4-4-5-5-5-5-5,9
38,20,1-1-2-2-4-5,8
38,20,3-3-3-3-4-5,8
38,20,4-4-4-4-4-4-5-5-5-5,1
38,20,0-3-3-4-5,4
38,22,3-3-3-4-4-5-5-5,3
38,22,4-4-4-4-4-4-4-5-5-5-5,1
38,22,1-1-1-2-4-4-5,1
38,22,0-0-0-2-3-3-4-4-5-5,2
38,22,0-1-2-3-3-3-3-3-3-5-5,2
38,22,1-1-1-2-2-2-2-2-2-2-4-4,2
38,22,1-1-1-2-2-2-2-2-2-4-4-5-5,2
38,22,1-1-2-2-4-5-5,1
38,22,1-2-2-4-4-4-5-5,1
38,22,4-4-4-4-4-4-5-5-5-5-5,1
38,22,1-1-2-4-4-5-5-5,2
38,22,1-2-2-2-4-5-5,4
38,24,1-2-4-4-5-5,39
38,24,1-1-1-1-2-4-5,32
38,24,0-1-3-3-4-5,32
38,24,1-1-1-4-4-4-5-5-5,32
38,24,1-2-4-5,110
38,24,2-4-4-4-5,97
38,24,0-3-4-4-4-5-5-5,20
38,24,4-4-4-5-5-5,83
38,24,3-4-4-5-5,150
38,24,1-4-5-5-5,154
38,24,3-3-4-5,18
38,24,0-1-2-3-4-5,29
38,24,0-1-2-3-3,5
38,24,0-1-2-4-4-5-5,5
38,24,1-1-2-4-5,1
38,24,1-2-3-3-3-4-5,65
38,24,1-1-2-2-4-4-5-5,28
38,24,3-3-3-3-4-4-5-5,28
38,24,4-4-4-4-4-4-5-5-5-5-5-5,28
38,24,3-3-3-4-4-4-5-5-5,36
38,24,3-3-3-4-5,6
38,24,1-1-5-5,4
38,24,4-4-4-4-5-5,6
38,24,3-3-3-3-3-4-5,4
38,24,1-2-2-4-4-4-5-5-5,2
38,24,2-2-4-5,3
38,24,4-5-5-5-5-5,3
38,24,1-2-2-2-2-4-5,2
38,24,0-2-3-3-4-5,2
38,24,2-2-2-4-4-4-5-5-5,2
38,24,1-2-2-4-5,2
38,24,1-1-2,2
38,24,1-2-2-3-3-3-3-3-3-4-4-4-4-5-5,1
38,24,0-0-0-1-1-2-4-4-5-5-5-5,1
38,24,1-1-1-1-1-1-1-2-2-4-4-4-4-5-5,1
38,24,1-1-1-1-1-1-1-1-2-4-4-5-5-5-5,1
38,24,0-0-1-2-3-3-3-3-4-4-5-5,6
38,24,1-1-1-1-1-2-2-2-2-2-4-4-5-5,6
38,24,4-4-4-4-4-5-5-5-5-5-5-5,1
38,24,1-3-3-3-4-5-5-5,1
38,24,1-1-1-2-2-5-5,16
38,24,0-1-3-3-5-5,16
38,24,1-1-1-5-5-5-5-5-5,16
38,24,1-1-2-4-4-5-5-5-5,2
38,24,0-1-1-2-2-3-3-3-3-4-4-5-5,1
38,24,0-0-1-2-3-3-4-4-4-4-5-5-5-5,1
38,24,1-1-1-1-1-2-2-2-2-4-4-5-5-5-5,2
38,24,1-2-2-2-2-4-4,1
38,24,1-2-5-5,3
38,24,2-4-4-5-5,3
38,24,3-3-3,1
38,26,4-4-4-4-4-4-5-5-5-5-5-5-5,1
38,26,0-0-0-2-3-3-3-3-4-4-5-5,2
38,26,0-0-1-2-3-3-3-3-3-3-5-5,2
38,26,1-1-1-1-1-2-2-2-2-2-2-2-4-4,2
38,26,1-1-1-1-1-2-2-2-2-2-2-4-4-5-5,2
38,26,0-1-2-3-3-5,2
38,26,0-4-4-4-4-4-5-5-5-5,1
38,27,1-2-2-4-4-5,285
38,27,1-1-2-4-5-5,184
38,27,2-2-2-4-5-5,1
38,27,1-1-2-4-4-5,2
38,27,3-3-3-3-5,1
38,27,3-3-3-4-4-5,3
38,28,1-1-2-4,1
38,28,4-4-4-4-4-5-5,1
38,28,1-2-4-4-5,12
38,28,1-1-5-5-5,12
38,28,3-3-3-4-4-4-4-5-5-5-5,2
38,28,3-3-3-3-4-4-4-5-5-5,2
38,28,1-1-2-5,4
38,28,4-4-4-4-5-5-5,4
38,28,1-1-1-2-2-2-4-5,8
38,28,3-3-3-3-3-3-4-5,8
38,28,4-4-4-4-4-4-4-5-5-5-5-5-5-5,8
38,28,0-4-4-4-4-4-5-5-5-5-5,12
38,28,0-1-2-3-4-4-5-5,1
38,28,0-1-2-3-3-4-5,1
38,28,1-2-3-3-3-3-4-5,1
38,30,1-1-1-1-2-2-4-5-5,8
38,30,0-1-3-3-3-4-5-5,8
38,30,1-1-1-4-4-4-5-5-5-5-5-5,8
38,30,1-1-1-1-2-2-4-4-5,4
38,30,3-3-3-3-3-3-4-4-5,5
38,30,4-4-4-4-4-4-4-4-4-4-5-5-5-5-5,4
38,30,0-0-1-1-3-4,3
38,30,3-3-3-3-3-3-3-4,3
38,30,3-3-3-3-3-4-4-4-4-4,3
38,30,1-1-1-1-1-2-2-5,2
38,30,0-0-1-3-3-5,2
38,30,1-1-1-1-1-5-5-5-5-5,2
38,30,1-1-2-2-2-2-4-4-5,3
38,30,0-2-3-3-3-4-4-5,3
38,30,2-2-2-4-4-4-4-4-4-5-5-5,3
38,30,1-1-1-1-1-2-4-4-5,4
38,30,0-1-3-3-3-4-4-5,4
38,30,1-1-1-4-4-4-4-4-4-5-5-5,4
38,30,2-2-2-2-2-2-5-5-5,2
38,30,3-3-3-3-3-3-5-5-5,2
38,30,5-5-5-5-5-5-5-5-5-5-5-5-5-5-5,2
38,30,2-2-2-2-2-2-2-5,3
38,30,0-0-2-3-3-5,3
38,30,2-2-2-2-2-5-5-5-5-5,3
38,30,1-1-2-2-2-2-4-5-5,2
38,30,3-3-3-3-3-3-4-5-5,2
38,30,4-4-4-4-4-5-5-5-5-5-5-5-5-5-5,2
38,32,4-4-4-4-5-5-5-5,162
38,32,3-3-4-4-5-5,142
38,32,0-1-2-3-3-4-4-5-5,727
38,32,3-3-3-4-5,48
38,32,1-2-4-4-5-5,87
38,32,1-2-3-4-5,29
38,32,1-1-5-5-5-5,10
38,32,3-3-3-3-4-4-4-4-5-5-5-5,29
38,32,0-1-1-2-2-4-4-4-5,3
38,32,3-4-4-4-5-5-5,9
38,32,3-3-3-3-3-3-4-4-5-5,32
38,32,0-2-4-5,1
38,32,3-3-4-5-5-5,1
38,32,0-1-2-2-3-3-3,1
38,32,2-2-4-4-4-4,1
38,32,0-0,2
38,32,0-3-3,2
38,32,1-1-2-5-5,1
38,32,1-4-4-5-5-5-5,1
38,32,0-1-1-2-2-4-4-5-5,9
38,32,0-1-3-3-3-3-4-5,1
38,32,3-3-3-3-3-3-3-4-5,2
38,32,1-1-2-4-5,1
38,32,4-4-4-4-4-5-5-5,1
38,33,1-3-3-3-4-5-5,4
38,33,1-1-2-4-4-5-5-5,16
38,33,1-1-2-2-4-4-5,4
38,34,0-0-1-2-3-3-5,2
38,34,0-2-3-3-4-4-4-5-5-5-5,1
38,34,0-0-4-4-4-4-4-5-5-5-5,1
38,36,0-0-1-2-3-4-4-5-5,216
38,36,0-1-1-2-2-3-3-4-5,216
38,36,0-2-3-3-3-3-4-4-4-5,25
38,36,3-3-3-3-4-4-4-4-4-5-5-5-5-5,10
38,36,3-3-3-3-3-4-4-4-4-5-5-5-5,10
38,36,0-1-3-3-3-3-4-5-5-5,13
38,36,0-0-1-2-3-3-4-5,15
38,36,0-1-1-2-2-3-4-4-5-5,2
38,36,1-1-1-1-2-2-2-2-4-5,12
38,36,1-1-1-2-2-2-4-4-4-5-5-5,29
38,36,1-1-1-2-2-2-2-2-5-5,5
38,36,0-0-1-2-3-3-5-5,5
38,36,1-1-1-2-2-2-5-5-5-5-5-5,5
38,36,1-1-1-2-2-2-2-4-4-4-5,11
38,36,2-2-2-4-4-4-4-4-4-4-4-4-5-5-5,14
38,36,3-3-3-3-3-3-4-4-4-5-5-5,17
38,36,4-4-4-4-4-4-4-4-4-5-5-5-5-5-5-5-5-5,17
38,36,3-3-3-3-3-3-3-3-3,28
38,36,3-3-3-3-3-3-3-3-4-5,28
38,36,0-1-2-3-4-5,14
38,36,0-1-2-3-3-3-3-3,2
38,36,0-1-2-3-3-3-3-4-5,2
38,36,1-1-1-1-2-2-2-4-5-5-5,6
38,36,1-1-1-4-4-4-5-5-5-5-5-5-5-5-5,6
38,36,1-1-2-4-4-4-4-5-5,1
38,36,0-0-4-4-4-4-4-5-5-5-5-5,1
38,36,1-1-2-2-4,2
38,36,4-4-4-4-4-5-5-5-5,2
38,36,1-1-2-2-4-4-5-5,1
38,36,1-1-2-2-5,1
38,36,4-4-4-4-5-5-5-5-5,1
38,38,0-1-2-3-3-4-4-4-5-5-5-5,1
38,38,0-1-2-3-3-4-4-4-4-5-5-5,1
38,39,0-1-2-3-4-5-5,1
38,40,3-3-3-4-4-5-5,118
38,40,1-1-1-1-1-1-1-2-2-4-5,32
38,40,0-0-1-3-3-3-3-4-5,32
38,40,1-1-1-1-1-4-4-4-4-4-5-5-5-5-5,32
38,40,3-3-3-3-4-5,5
38,40,1-1-1-1-2-2-2-2-4-4-5-5,28
38,40,3-3-3-3-3-3-3-3-4-4-5-5,30
38,40,4-4-4-4-4-4-4-4-4-4-5-5-5-5-5-5-5-5-5-5,28
38,40,0-0-3-3-3-4-4-4-5-5-5,16
38,40,0-0-1-2-3-3-4-4-5-5,7
38,40,0-1-1-2-2-3-3-4-4-5-5,6
38,40,1-1-2-2-4-5,5
38,40,1-2-4-4-4-5-5-5,1
38,40,1-2-3-4-4-5-5,24
38,40,0-3-3-4-5,1
38,40,0-1-2-4-5,3
38,40,1-2-3-3-4-5,4
38,40,0-4-4-4-5-5-5,8
38,40,3-3-4-4-4-5-5-5,5
38,40,1-1-2-2-2-2-2-2-2-4-5,2
38,40,0-0-2-3-3-3-3-4-5,2
38,40,2-2-2-2-2-4-4-4-4-4-5-5-5-5-5,2
38,40,0-0-1-1-2-2-3-4-5,2
38,40,3-3-3-3-3-3-3-3-3-4-5,2
38,40,3-3-3-3-3-4-4-4-4-4-5-5-5-5-5,2
38,40,4-4-4-4-4-5-5-5-5-5,6
38,40,1-1-2-2-2,6
38,40,4-4-4-4-5-5-5-5-5-5,6
38,40,1-1-1-2-4-5,1
38,40,1-1-4-4-4-5-5-5,1
38,40,1-1-2-2-5-5,4
38,40,1-2-2-4-4-5-5,6
38,40,1-1-1-1-1-2-2-4-4-5-5-5-5,1
38,40,1-1-1-1-1-2-2-2-2-5-5,16
38,40,0-0-1-3-3-3-3-5-5,16
38,40,1-1-1-1-1-5-5-5-5-5-5-5-5-5-5,16
38,40,1-1-1-1-2-2-2-4-4-5-5-5-5,1
38,40,1-1-1-1-2-2-2-2-4-5-5-5,1
38,42,1-1-1-1-1-1-2-2-2-4-4-5,4
38,42,3-3-3-3-3-3-3-3-3-4-4-5,4
38,42,1-1-1-1-2-2-2-4-4-4-4-5-5-5,2
38,42,3-3-3-3-3-3-3-4-4-4-4-5-5-5,2
38,42,0-0-0-1-1-1-3-4,3
38,42,3-3-3-3-3-3-3-3-3-3-4,3
38,42,3-3-3-3-3-3-3-4-4-4-4-4-4-4,3
38,42,1-1-1-1-1-1-1-2-2-2-5,2
38,42,0-0-0-1-3-3-3-5,2
38,42,1-1-1-1-1-1-1-5-5-5-5-5-5-5,2
38,42,1-1-1-1-1-1-2-2-4-4-4-5-5,1
38,42,2-2-2-2-2-2-2-2-2-5-5-5,2
38,42,3-3-3-3-3-3-3-3-3-5-5-5,2
38,42,1-1-1-1-1-2-2-2-2-4-4-5,1
38,42,0-0-1-2-3-3-3-4-4-5,1
38,42,1-1-1-2-2-2-4-4-4-4-4-4-5-5-5,1
38,42,2-2-2-2-2-2-2-2-2-2-5,3
